biraci,1.0
biracy,1.0
biramar,1.0
bismael,1.0
bismalda,-1.0
bismar,1.0
bismarc,1.0
bismarck,1.0
bismark,1.0
bismarque,1.0
bismarqui,1.0
bitia,-1.0
bivalilmo,1.0
bivam,1.0
bivar,1.0
blamir,1.0
blanca,-1.0
blandina,-1.0
blando,1.0
blaulio,1.0
blaulo,1.0
blenar,1.0
blenda,-1.0
blenner,1.0
bleno,1.0
blevio,1.0
bleysnier,-1.0
bluna,-1.0
boanerge,1.0
boanerges,1.0
boanergi,1.0
boas,1.0
boaventura,0.875
boaz,1.0
bobb,1.0
bobi,1.0
boby,1.0
boecio,1.0
boian,1.0
bolivar,1.0
bomfim,1.0
bonedis,1.0
bonemar,1.0
bonfim,1.0
bonia,-1.0
bonifacio,1.0
bonilho,1.0
bonilson,1.0
bonivone,-1.0
bony,-1.0
boonye,-1.0
bortolo,1.0
bosco,1.0
bradimir,1.0
braiane,-1.0
braidon,1.0
brainer,1.0
braion,1.0
branca,-1.0
brancildes,1.0
brandina,-1.0
brandio,1.0
brandon,1.0
braquistone,1.0
brarle,1.0
bras,1.0
brasil,1.0
brasilaves,1.0
brasilene,-1.0
brasilia,-1.0
brasiliana,-1.0
brasiliano,1.0
brasilina,-1.0
brasilino,1.0
brasilio,1.0
brasilisio,1.0
brasilmar,1.0
brasilton,1.0
brasina,-1.0
brasinei,1.0
brasio,1.0
braule,1.0
braulia,-1.0
brauliana,-1.0
braulina,-1.0
braulino,1.0
braulio,1.0
braulir,1.0
braulo,1.0
braunner,1.0
brayan,1.0
brayer,1.0
brayon,1.0
braythner,1.0
braz,1.0
brazelice,-1.0
brazelina,-1.0
braziliana,-1.0
breiziani,-1.0
bremer,1.0
brena,-1.0
brenda,-1.0
brendali,-1.0
brendo,1.0
brendon,1.0
brendow,1.0
brener,1.0
brenio,1.0
brenna,-1.0
brenner,1.0
brenno,1.0
breno,1.0
breves,1.0
brhenno,1.0
brian,1.0
brice,-1.0
bricio,1.0
brigida,-1.0
brigido,1.0
brinaldo,1.0
brioclinio,1.0
briolangio,1.0
brisa,-1.0
brisia,-1.0
brivaldo,1.0
brivania,-1.0
brizaluara,-1.0
broglio,1.0
bronco,1.0
bronilda,-1.0
bronisio,1.0
bronisvavia,-1.0
bruce,1.0
brumeria,-1.0
bruna,-1.0
bruneli,1.0
brunella,-1.0
brunelli,-1.0
brunello,1.0
brunelly,-1.0
brunes,1.0
brunilda,-1.0
brunilde,-1.0
brunior,1.0
brunna,-1.0
brunno,1.0
bruno,0.997607655502
bruny,1.0
bryan,1.0
brytner,1.0
bucagio,1.0
bueno,1.0
bukjones,1.0
burgo,1.0
byanca,-1.0
cabiara,-1.0
caboquene,1.0
cabrino,1.0
cacia,-1.0
caciano,1.0
cacilda,-1.0
cacildes,1.0
cacildo,1.0
cacilene,-1.0
cacilio,1.0
cacio,1.0
cacirlene,-1.0
cacivandro,1.0
cadia,-1.0
cadmiel,1.0
cadmo,1.0
cadson,1.0
caetana,-1.0
caetano,1.0
cagis,1.0
cahio,1.0
caia,1.0
caibar,1.0
caick,1.0
caike,1.0
cailir,1.0
cailson,1.0
caina,1.0
caio,1.0
caio-nones,1.0
caique,1.0
cairo,1.0
caisson,1.0
caitana,-1.0
caiua,1.0
caiures,-1.0
caius,1.0
calciane,-1.0
calcilene,-1.0
cale,1.0
calebe,1.0
calebes,1.0
calebi,1.0
calebice,1.0
calebre,1.0
caleno,1.0
calhil,1.0
cali,-1.0
caliandro,1.0
caliane,-1.0
calid,1.0
calil,1.0
calila,-1.0
calim,1.0
calimerio,1.0
calina,-1.0
calini,-1.0
calirio,1.0
calismar,1.0
calisthenes,1.0
calisto,1.0
calistrato,1.0
calistro,1.0
calita,-1.0
calixto,1.0
callins,1.0
calma,-1.0
calmerindo,1.0
calmir,1.0
calmirene,-1.0
calmiro,1.0
calmon,1.0
calmosito,1.0
calogero,1.0
calos,1.0
calry,-1.0
caludia,-1.0
calurindo,1.0
calvet,1.0
calvino,1.0
camaf,1.0
camelia,-1.0
camem,-1.0
camerino,1.0
cameron,1.0
camila,-1.0
camile,-1.0
camilinha,-1.0
camilla,-1.0
camille,-1.0
camillo,1.0
camilo,1.0
camilton,1.0
cammilo,1.0
campolim,1.0
camyla,-1.0
camylla,-1.0
canaa,1.0
canamary,1.0
cananda,-1.0
cananeia,-1.0
candai,1.0
candelaria,-1.0
candice,-1.0
candida,-1.0
candido,1.0
caninde,1.0
canisio,1.0
cantareli,1.0
cantidiano,1.0
cantidio,1.0
cantiliano,1.0
cantionilio,1.0
cantuario,1.0
canuto,1.0
capergiane,1.0
capistrano,1.0
caram,1.0
cardene,-1.0
cardeque,1.0
cardilene,-1.0
cardim,1.0
cardivino,1.0
cardoci,-1.0
cardovan,1.0
carem,-1.0
caren,-1.0
cargilson,1.0
cari,-1.0
cariane,-1.0
caricio,1.0
cariene,-1.0
carilane,-1.0
carim,1.0
carimelio,1.0
carin,-0.5
carina,-1.0
carine,-1.0
carini,-1.0
carinina,-1.0
carinne,-1.0
cariolanda,-1.0
cariolando,1.0
cariosvaldo,1.0
cariso,1.0
carisvaldo,1.0
carita,-1.0
carivalda,-1.0
carivaldo,1.0
carizio,1.0
carla,-1.0
carlaman,1.0
carlan,1.0
carlandia,-1.0
carlandy,-1.0
carlane,-1.0
carlani,-1.0
carlanzo,1.0
carlas,-1.0
carleandra,-1.0
carleane,-1.0
carleci,-1.0
carlecio,1.0
carledison,1.0
carleia,-1.0
carleide,-1.0
carleilton,1.0
carleison,1.0
carlene,-0.818181818182
carlenilda,-1.0
carleny,-1.0
carleon,1.0
carleondas,1.0
carleone,1.0
carleones,1.0
carleonir,1.0
carlessandro,1.0
carlesse,-1.0
carlete,-1.0
carley,1.0
carlezia,-1.0
carli,0.333333333333
carliana,-1.0
carliane,-1.0
carlice,-1.0
carliene,-1.0
carliete,-1.0
carlile,-1.0
carlily,1.0
carlim,1.0
carlina,-1.0
carlinda,-1.0
carlindo,1.0
carline,-1.0
carlinho,1.0
carlinhos,1.0
carlino,1.0
carlio,1.0
carliomar,1.0
carliosbete,-1.0
carliria,-1.0
carlise,-1.0
carlismara,-1.0
carlison,1.0
carlisson,1.0
carlisvan,1.0
carlita,-1.0
carlito,1.0
carlitos,1.0
carliucio,1.0
carliusa,-1.0
carlivan,1.0
carlivania,-1.0
carliziene,-1.0
carlla,-1.0
carlloman,1.0
carlo,1.0
carloci,1.0
carloman,1.0
carlomano,1.0
carlos,0.999674373168
carlosvaldo,1.0
carlota,-1.0
carls,1.0
carlson,1.0
carlston,1.0
carlucia,-1.0
carlucio,1.0
carlus,1.0
carluzanim,1.0
carly,0.333333333333
carlyane,-1.0
carlyanne,-1.0
carlyle,-1.0
carme,-1.0
carmeci,-1.0
carmecita,-1.0
carmela,-1.0
carmelia,-1.0
carmelice,-1.0
carmelina,-1.0
carmelinda,-1.0
carmelindo,1.0
carmeline,-1.0
carmelino,1.0
carmelio,1.0
carmelita,-1.0
carmelito,1.0
carmelo,1.0
carmeluce,-1.0
carmelucia,-1.0
carmem,-1.0
carmen,-1.0
carmenci,-1.0
carmencita,-1.0
carmendes,1.0
carmenlucia,-1.0
carmerina,-1.0
carmesilva,-1.0
carmezindo,1.0
carmezine,1.0
carmezinny,-1.0
carmezita,-1.0
carmicelia,-1.0
carmila,-1.0
carmilene,-1.0
carmilto,1.0
carmilton,1.0
carmina,-1.0
carminda,-1.0
carmindo,1.0
carmine,1.0
carminha,-1.0
carminio,1.0
carmino,1.0
carmita,-1.0
carmo,1.0
carmod,1.0
carmolindo,1.0
carmonio,1.0
carmonisa,-1.0
carmosina,-1.0
carmozina,-1.0
carmozino,1.0
carmozita,-1.0
carnon,1.0
carolaine,-1.0
carolayne,-1.0
carolina,-1.0
carolinda,-1.0
caroline,-1.0
carolini,-1.0
carolinne,-1.0
carolino,1.0
caroliny,-1.0
carolline,-1.0
carolyne,-1.0
carpegiane,1.0
carpejanne,1.0
carpejeane,1.0
carrin,-1.0
carronildo,1.0
carsio,1.0
cartegiano,1.0
cartiana,-1.0
carvilho,1.0
cary,1.0
caryl,1.0
casairto,1.0
casandra,-1.0
cascimiro,1.0
casemiro,1.0
casiano,1.0
casil,1.0
casilda,-1.0
casildo,1.0
casillo,1.0
casimiro,1.0
casmer,1.0
cassandra,-1.0
cassandro,1.0
cassemiro,1.0
cassia,-1.0
cassiana,-1.0
cassiane,-1.0
cassiani,-1.0
cassiano,1.0
cassiela,-1.0
cassiele,-1.0
cassilandia,-1.0
cassilandio,1.0
cassilda,-1.0
cassildo,1.0
cassilene,-1.0
cassilia,-1.0
cassimira,-1.0
cassimiro,1.0
cassineli,-1.0
cassio,1.0
cassione,-1.0
cassionilia,-1.0
cassius,1.0
cassyana,-1.0
castanete,-1.0
caster,1.0
casterna,-1.0
castilho,1.0
castilio,1.0
castor,1.0
castorina,-1.0
castorino,1.0
castro,1.0
casturino,1.0
catalina,-1.0
catanio,1.0
catao,1.0
catari,-1.0
catarina,-1.0
catarine,-1.0
catarino,1.0
catea,-1.0
catejanio,1.0
cateline,-1.0
catete,1.0
catharina,-1.0
catharine,-1.0
catharino,1.0
catherine,-1.0
cathia,-1.0
cathirenny,-1.0
cathya,-1.0
catia,-1.0
catiana,-1.0
catiane,-1.0
catiani,-1.0
catianne,-1.0
catiele,-1.0
catielen,-1.0
catilene,-1.0
catina,-1.0
catislene,-1.0
catiucia,-1.0
catiuscia,-1.0
catrine,-1.0
catulo,1.0
caturina,-1.0
cauanna,-1.0
caubi,1.0
cauby,1.0
caudecir,1.0
caue,1.0
caulo,1.0
caulos,1.0
caumy,1.0
cayo,1.0
cayobi,1.0
cayro,1.0
caysi,-1.0
cazusa,-1.0
ceane,-1.0
cebio,1.0
ceceldino,1.0
ceceliano,1.0
ceci,-1.0
cecil,1.0
cecilda,-1.0
cecilia,-1.0
ceciliana,-1.0
ceciliano,1.0
cecilio,1.0
cecilma,-1.0
cecivania,-1.0
cecy,-1.0
cedalio,1.0
cedeli,1.0
cedenir,1.0
cediclei,1.0
cedilia,-1.0
cedimar,1.0
cedinaide,-1.0
cedinei,1.0
cedinha,-1.0
cedir,1.0
cedirene,-1.0
cedric,1.0
ceila,-1.0
ceilma,-1.0
ceilson,1.0
celaci,1.0
celaine,-1.0
celair,0.0
celanir,-1.0
celaria,-1.0
celber,1.0
celcemy,1.0
celci,0.0
celcidio,1.0
celcino,1.0
celcio,1.0
celcione,1.0
celco,1.0
celcyana,-1.0
celeci,-1.0
celecileno,1.0
celecina,-1.0
celeda,-1.0
celeida,-1.0
celeide,-1.0
celeido,1.0
celene,-1.0
celeni,0.0
celenice,-1.0
celenilda,-1.0
celenir,1.0
celenita,-1.0
celeno,1.0
celes,0.0
celeste,-0.826086956522
celestina,-1.0
celestino,1.0
celestrina,-1.0
celgiano,1.0
celi,-0.666666666667
celia,-1.0
celiana,-1.0
celiandro,1.0
celiane,-1.0
celiany,-1.0
celiara,-1.0
celice,-1.0
celicimarq,-1.0
celida,-1.0
celidalva,-1.0
celidio,1.0
celidone,-1.0
celidonia,-1.0
celidonio,1.0
celiene,-1.0
celigena,-1.0
celilton,1.0
celilva,-1.0
celimar,0.333333333333
celina,-1.0
celineia,-1.0
celinho,1.0
celini,-1.0
celino,1.0
celio,1.0
celiomar,0.75
celione,0.0
celiria,-1.0
celirio,1.0
celis,-1.0
celisa,-1.0
celise,-1.0
celismar,1.0
celisvaldo,1.0
celita,-1.0
celito,1.0
celiton,1.0
celiuda,-1.0
celivaldo,1.0
celivane,-1.0
celiza,-1.0
cellen,-1.0
celma,-1.0
celmar,1.0
celmaria,-1.0
celme,-1.0
celmir,1.0
celmira,-1.0
celmis,1.0
celmo,1.0
celoi,-1.0
celomar,1.0
celomir,1.0
celoni,-1.0
celsa,-1.0
celsiane,-1.0
celsiney,1.0
celsino,1.0
celsio,1.0
celsismar,1.0
celsiun,1.0
celso,1.0
celsomar,1.0
celson,1.0
celsulino,1.0
celton,1.0
celuta,-1.0
celuze,-1.0
cely,-1.0
celyane,-1.0
cemilda,-1.0
cemilton,1.0
cemio,1.0
cemira,-1.0
cemirames,-1.0
cenage,-1.0
cenaila,-1.0
ceneide,-1.0
cenelandia,-1.0
ceni,-1.0
cenice,-1.0
cenicio,1.0
cenilda,-1.0
cenilde,-1.0
cenio,1.0
cenir,0.0
cenira,-1.0
ceniraci,-1.0
cenite,-1.0
cenival,1.0
cenivaldo,1.0
ceno,1.0
cenoir,1.0
cenomia,-1.0
ceny,-1.0
ceodilio,1.0
ceomilton,1.0
ceone,1.0
cerciran,1.0
cerenela,-1.0
cereni,-1.0
cerenilia,-1.0
cerenita,-1.0
ceres,-1.0
cergio,1.0
ceriaco,1.0
cerildo,1.0
cerinaldo,1.0
cerineu,1.0
cerise,-1.0
cerival,1.0
cerjo,1.0
cerlandio,1.0
cerlete,-1.0
cerleti,-1.0
cerli,-1.0
cerlide,-1.0
cerly,1.0
cermiria,-1.0
cermo,1.0
cesalino,1.0
cesalpino,1.0
cesamar,1.0
cesanildo,1.0
cesar,1.0
cesaria,-1.0
cesariano,1.0
cesarina,-1.0
cesario,1.0
cesarivan,1.0
cesaro,1.0
cesina,-1.0
cesino,1.0
cesio,1.0
cesira,-1.0
cesomar,1.0
cesso,1.0
cestilio,1.0
ceura,-1.0
ceuzo,1.0
cevio,1.0
cezair,1.0
cezalpino,1.0
cezar,1.0
cezare,1.0
cezaria,-1.0
cezarina,-1.0
cezarino,1.0
cezario,1.0
cezer,1.0
cezerino,1.0
cezi,-1.0
cezonilton,1.0
chafei,1.0
chafic,1.0
chafick,1.0
chagas,1.0
chaglas,1.0
chagno,1.0
chahriar,1.0
chaiane,-1.0
chaiani,-1.0
chaiany,-1.0
chaiara,-1.0
chaila,-1.0
chailaine,-1.0
chaine,-1.0
chalana,-1.0
chales,1.0
challise,-1.0
chana,-1.0
chandra,-1.0
chang,-1.0
changuia,-1.0
chantecler,1.0
chanter,1.0
chapre,1.0
charb,1.0
charbel,1.0
charise,-1.0
charla,-1.0
charlan,1.0
charlane,-1.0
charlanes,1.0
charle,1.0
charleandro,1.0
charleane,-1.0
charlei,1.0
charlejandro,1.0
charlem,1.0
charlen,1.0
charlene,-1.0
charleomar,1.0
charleones,1.0
charles,0.99358974359
charleston,1.0
charley,1.0
charliane,-1.0
charlianne,-1.0
charliany,-1.0
charlie,1.0
charliete,-1.0
charline,-1.0
charlinete,-1.0
charlis,1.0
charlise,-1.0
charliston,1.0
charlisvania,-1.0
charlito,1.0
charliton,1.0
charlize,-1.0
charlle,1.0
charlles,1.0
charllys,1.0
charllyson,1.0
charlon,1.0
charlson,1.0
charly,1.0
charlys,1.0
charlyton,1.0
charmenia,-1.0
charmes,1.0
charmison,1.0
charmoniks,-1.0
charniane,-1.0
charton,1.0
chateaubriand,1.0
chayane,-1.0
chayeni,-1.0
chedson,1.0
cheila,-1.0
cheirliane,-1.0
cheizon,1.0
chelen,-1.0
cheles,1.0
chelison,1.0
cheliton,1.0
chelton,1.0
chendler,1.0
cherle,1.0
cherley,-1.0
cherli,-1.0
cherliane,-1.0
cherlise,-1.0
cherlivan,1.0
cherlley,-1.0
chermem,1.0
cherubino,1.0
cheslyn,-1.0
chesman,1.0
chessi,1.0
chester,1.0
cheyenne,1.0
cheyla,-1.0
chiara,-1.0
chicre,1.0
chiesley,1.0
chieta,1.0
chikara,1.0
chile,-1.0
chilei,-1.0
chilon,1.0
chinarla,-1.0
chirla,-1.0
chirlam,1.0
chirlei,-1.0
chirleide,-1.0
chirlene,-1.0
chirley,-0.666666666667
chirliane,-1.0
chirstian,1.0
chistian,1.0
choa,1.0
chozo,1.0
chreriston,1.0
chris,-0.333333333333
chrislaine,-1.0
christa,-1.0
christhiane,-1.0
christiam,1.0
christian,0.953488372093
christiana,-1.0
christiandson,1.0
christiane,-1.0
christiani,-1.0
christianne,-1.0
christianni,-1.0
christiano,1.0
christiany,-1.0
christie,1.0
christiele,-1.0
christina,-1.0
christinane,-1.0
christinann,1.0
christine,-1.0
christino,1.0
christopher,1.0
christovam,1.0
christovan,1.0
christovao,1.0
christtiane,-1.0
christyanne,-1.0
chrutchen,1.0
chrystian,1.0
chrystiane,-1.0
chrystianne,-1.0
chrystiano,1.0
chrystophe,1.0
chrystrian,1.0
churdley,1.0
chyara,-1.0
cialdir,1.0
cialdo,1.0
cialex,1.0
ciane,-1.0
cibele,-1.0
cibeli,-1.0
cibelia,-1.0
cibelle,-1.0
cibelli,-1.0
cibelly,-1.0
cica,-1.0
cicarlos,1.0
ciceline,-1.0
cicera,-1.0
cicerino,1.0
cicerlanio,1.0
cicero,0.998039215686
cicilia,-1.0
ciciliane,-1.0
cicinato,1.0
cicinio,1.0
cicio,1.0
ciclair,1.0
cicleia,-1.0
cicleide,-1.0
cid,1.0
cidalia,-1.0
cidalino,1.0
cidamar,-1.0
cidania,-1.0
cidario,1.0
cidclei,1.0
cidcley,1.0
cidecrez,1.0
cidelcino,1.0
cidele,-1.0
cideli,-1.0
cidelia,-1.0
cidelma,-1.0
cidelton,1.0
cidenei,1.0
cideneide,-1.0
cideni,0.0
cideniro,1.0
ciderjanio,1.0
ciderlei,1.0
ciderley,1.0
ciderol,1.0
cidevaldo,1.0
cidevan,-1.0
cidia,-1.0
cidiane,-1.0
cidiclei,1.0
cidicleide,1.0
cidicley,1.0
cidielson,1.0
cidiely,-1.0
cidileia,-1.0
cidilene,-1.0
cidimar,1.0
cidimari,-1.0
cidinei,1.0
cidineia,-1.0
cidiney,1.0
cidinez,1.0
cidinho,1.0
cidio,1.0
cidiomar,1.0
cidival,1.0
cidivaldo,1.0
cidmar,1.0
cidnei,1.0
cidney,1.0
cidomar,1.0
cidraque,1.0
cidronho,1.0
cidronio,1.0
cieli,-1.0
ciene,1.0
cierdi,1.0
cila,-0.333333333333
cilamar,-1.0
cilandia,-1.0
cilas,1.0
cilassandro,1.0
cilce,-1.0
cilcleia,-1.0
cilda,-1.0
cildete,1.0
cildimi,1.0
cildo,1.0
cilea,-1.0
cileia,-1.0
cileide,-1.0
cilene,-1.0
cileny,-1.0
cilesia,-1.0
cileuza,-1.0
cilia,-1.0
ciliana,-1.0
ciliane,-1.0
cilio,1.0
ciliomar,1.0
cillas,1.0
cilma,-1.0
cilmar,0.666666666667
cilmara,-1.0
cilo,1.0
cilon,1.0
cilote,-1.0
cilsa,-1.0
cilso,1.0
cilson,1.0
cilton,1.0
cilvete,-1.0
cimar,-1.0
cimara,-1.0
cimari,-1.0
cimeia,-1.0
cimey,-1.0
cimira,-1.0
cimone,-1.0
cimplicio,1.0
cimurie,-1.0
cinara,-1.0
cinaria,-1.0
cincinato,1.0
cinderlane,-1.0
cindy,-1.0
cineia,-1.0
cineide,-1.0
cinelande,-1.0
cinelandia,-1.0
cinelia,-1.0
cinelva,-1.0
cinere,-1.0
cinerlandia,-1.0
cinesia,-1.0
cinesio,1.0
cinete,-1.0
cineude,-1.0
cinezio,1.0
cinira,-1.0
cinnthya,-1.0
cinobelino,1.0
cinoe,1.0
cinomar,1.0
cinthia,-1.0
cinthya,-0.75
cintia,-1.0
cintiane,-1.0
cintilandia,-1.0
cintya,-1.0
ciomara,-1.0
cione,-1.0
cioney,1.0
cionice,-1.0
cipriana,-1.0
cipriano,1.0
cira,-1.0
ciraci,-1.0
ciraldo,1.0
cirani,1.0
ciranidio,1.0
cirano,1.0
circe,-1.0
circo,1.0
cirdilei,1.0
cireide,-1.0
cirene,-1.0
cirenia,-1.0
cirenio,1.0
cires,1.0
ciriaco,1.0
ciriane,-1.0
cirilde,-1.0
cirilia,-1.0
cirilo,1.0
cirinei,1.0
cirineu,1.0
cirino,1.0
cirio,1.0
cirlamarcia,-1.0
cirlan,1.0
cirlandia,-1.0
cirlandio,1.0
cirlei,-0.777777777778
cirleia,-1.0
cirleide,-1.0
cirleilda,-1.0
cirlene,-1.0
cirlenne,-1.0
cirleno,1.0
cirlete,-1.0
cirley,-0.555555555556
cirlon,1.0
cirne,1.0
ciro,1.0
ciromar,1.0
ciron,1.0
cironedio,1.0
cironi,1.0
cironio,1.0
cirso,1.0
cisalpino,1.0
cislene,-1.0
cisnando,1.0
cisomar,1.0
cissy,-1.0
ciuca,-1.0
ciucarte,1.0
ciuza,-1.0
civaldo,1.0
civel,-1.0
cizaneide,-1.0
cizeando,1.0
cizel,1.0
cizenaldo,1.0
cizenando,1.0
cizete,-1.0
cizino,1.0
clacedir,1.0
claci,-1.0
clacia,-1.0
clacidia,-1.0
claciema,-1.0
clacione,-1.0
clacios,1.0
clacir,0.428571428571
clacita,-1.0
cladecir,1.0
clademar,1.0
clademario,1.0
clademir,1.0
cladi,-1.0
cladiana,-1.0
cladilson,1.0
cladimir,1.0
cladio,1.0
cladionor,1.0
cladir,0.333333333333
claehnton,1.0
claercio,1.0
claese,-1.0
claesio,1.0
clai,-1.0
claidir,1.0
claido,1.0
claidson,1.0
clailda,-1.0
clailson,1.0
clailton,1.0
claimar,1.0
claimer,1.0
claine,-1.0
clainton,1.0
claiquiane,-1.0
clair,0.125
claire,-1.0
clairo,1.0
clairto,1.0
clairton,1.0
claisa,-1.0
claise,-1.0
claison,1.0
claission,1.0
claito,1.0
claitom,1.0
claiton,1.0
claivia,-1.0
clalber,1.0
claldia,-1.0
claldina,-1.0
claldionei,1.0
claldir,1.0
clamilto,1.0
clamisael,1.0
clanderson,1.0
clandes,-1.0
clandevaldo,1.0
clandio,1.0
clanilton,1.0
claodete,-1.0
claodir,1.0
clara,-1.0
clardo,1.0
clareana,-1.0
clareci,-1.0
claremundo,1.0
clarence,1.0
clarenicie,-1.0
claret,-0.5
clarete,-1.0
claretice,-1.0
clari,-0.6
clariana,-1.0
clarice,-1.0
claricia,-1.0
claricio,1.0
clarides,1.0
clarilza,-1.0
clarim,1.0
clarimar,1.0
clarimesso,1.0
clarimundo,1.0
clarina,-1.0
clarinda,-1.0
clarindo,1.0
clarineide,-1.0
clarines,-1.0
clarineu,1.0
clarineusa,-1.0
clarinez,-1.0
clarinha,-1.0
clarinici,-1.0
clarino,1.0
claris,-1.0
clarisce,-1.0
clarisdete,-1.0
clarise,-1.0
clarismar,-1.0
clarisminda,-1.0
clarismundo,1.0
clarissa,-1.0
clarisse,-1.0
clarisvaldo,1.0
clarita,-1.0
clarito,1.0
clarival,1.0
clarivaldo,1.0
clark,1.0
claro,1.0
claromberto,1.0
clasley,1.0
classio,1.0
classius,1.0
claub,1.0
clauber,1.0
clauberte,1.0
claucer,1.0
claucides,1.0
claucidio,1.0
claucieli,-1.0
claucimar,1.0
claucio,1.0
claucione,0.0
claucir,1.0
claucivesse,1.0
claudair,1.0
claude,0.0
claudean,1.0
claudeane,-1.0
claudeberto,1.0
claudeci,0.5
claudecina,-1.0
claudecio,1.0
claudecir,0.962264150943
claudecira,-1.0
claudecy,-0.142857142857
claudecyr,1.0
claudeeide,1.0
claudeilaine,-1.0
claudeilma,-1.0
claudeilson,1.0
claudeir,1.0
claudejanderson,1.0
claudejane,-1.0
claudejunior,1.0
claudelaine,-1.0
claudelei,1.0
claudeley,1.0
claudeli,-1.0
claudelice,-1.0
claudelina,-1.0
claudelinda,-1.0
claudelino,1.0
claudeliza,-1.0
claudemar,1.0
claudemeia,-1.0
claudemi,1.0
claudemice,-1.0
claudemide,-1.0
claudemil,1.0
claudemilson,1.0
claudemio,1.0
claudemir,1.0
claudemira,-1.0
claudemiro,1.0
claudencir,1.0
claudene,-1.0
claudenei,1.0
claudener,1.0
claudenes,-1.0
claudeni,0.714285714286
claudenia,-1.0
claudenice,-1.0
claudenicia,-1.0
claudenicio,1.0
claudenier,1.0
claudenilda,1.0
claudenilde,-1.0
claudenildo,1.0
claudenilso,1.0
claudenilson,1.0
claudenio,1.0
claudenir,0.740740740741
claudenira,-1.0
claudenisio,1.0
claudeniuso,1.0
claudenor,1.0
claudenora,-1.0
claudentina,-1.0
claudenuce,-1.0
claudeom,1.0
claudeomar,1.0
claudeonor,1.0
clauder,1.0
clauderio,1.0
clauderlane,-1.0
clauderley,1.0
clauderly,-1.0
claudesir,1.0
claudeson,1.0
claudete,-0.99
claudette,-1.0
claudeval,1.0
claudevam,1.0
claudevan,1.0
claudevando,1.0
claudevanio,1.0
claudevano,1.0
claudevardes,1.0
claudevi,1.0
claudevino,1.0
claudevir,1.0
claudey,1.0
claudezira,-1.0
claudi,0.5
claudia,-0.998003992016
claudiaenir,-1.0
claudialice,-1.0
claudiamara,-1.0
claudian,-1.0
claudiana,-1.0
claudianae,-1.0
claudiane,-1.0
claudianeia,-1.0
claudiani,-1.0
claudianilda,-1.0
claudianis,-1.0
claudianne,-1.0
claudiano,1.0
claudianor,1.0
claudice,-1.0
claudiceia,-1.0
claudicelia,-1.0
claudicon,1.0
claudiel,1.0
claudielson,1.0
claudiene,-1.0
claudieni,-1.0
claudieth,-1.0
claudijane,-1.0
claudilea,-1.0
claudilei,1.0
claudileia,-1.0
claudilene,-1.0
claudileno,1.0
claudiley,-1.0
claudilson,1.0
claudilton,1.0
claudima,-1.0
claudimar,0.428571428571
claudimara,-1.0
claudimari,-1.0
claudimario,1.0
claudime,-1.0
claudimeire,-1.0
claudimi,1.0
claudimilson,1.0
claudimir,1.0
claudimira,-1.0
claudimiro,1.0
claudimirso,1.0
claudimor,1.0
claudin,1.0
claudina,-1.0
claudinaldo,1.0
claudinalva,-1.0
claudine,0.333333333333
claudinea,-1.0
claudinei,0.995475113122
claudineia,-1.0
claudineide,-0.666666666667
claudineire,-1.0
claudineis,1.0
claudinelma,-1.0
claudineo,1.0
claudiner,1.0
claudines,0.6
claudinete,-0.777777777778
claudineu,1.0
claudiney,1.0
claudineya,-1.0
claudineys,1.0
claudinho,1.0
claudinie,1.0
claudinir,1.0
claudinis,1.0
claudinner,1.0
claudino,1.0
claudinor,1.0
claudiny,1.0
claudio,1.0
claudiocidio,1.0
claudiocir,1.0
claudiolanda,-1.0
claudiolete,-1.0
claudiolina,-1.0
claudiomar,0.927272727273
claudiomir,0.935483870968
claudiomiro,1.0
claudionaldo,1.0
claudionan,1.0
claudione,0.0
claudionei,1.0
claudionel,1.0
claudioneria,-1.0
claudionete,-1.0
claudioney,1.0
claudioni,1.0
claudionice,-1.0
claudionil,1.0
claudionilha,-1.0
claudionilson,1.0
claudionir,1.0
claudionisio,1.0
claudionor,1.0
claudionora,-1.0
claudiovani,1.0
claudir,1.0
claudirene,-1.0
claudirlei,1.0
claudiro,1.0
claudislaine,-1.0
claudismar,1.0
claudisnei,1.0
claudison,1.0
claudisseia,-1.0
claudissesio,1.0
claudisson,1.0
claudite,-1.0
claudius,1.0
claudival,1.0
claudivalda,-1.0
claudivan,1.0
claudivania,-1.0
claudivanio,1.0
claudivino,1.0
claudivio,1.0
claudivon,1.0
claudizia,-1.0
claudjane,-1.0
claudlene,-1.0
claudnei,1.0
claudner,1.0
claudney,1.0
claudoir,1.0
claudomar,1.0
claudomi,1.0
claudomir,1.0
claudomira,-1.0
claudomires,1.0
claudomiro,1.0
claudonete,1.0
claudson,1.0
clauduel,1.0
clauduir,1.0
claudynadson,1.0
claujunior,1.0
claumarcio,1.0
claumeides,1.0
claumes,1.0
claumir,1.0
claunei,1.0
claunice,1.0
claunilda,-1.0
claunilton,1.0
claunir,1.0
claurem,-1.0
claureni,-1.0
clauri,1.0
clauria,-1.0
clauricio,1.0
claurindo,1.0
clauro,1.0
claus,1.0
clausdedit,1.0
clausete,-1.0
clausi,-1.0
clausiano,1.0
clausilene,-1.0
clausio,1.0
clausivan,1.0
claussius,1.0
clauste,1.0
clausulina,-1.0
clautenice,-1.0
clautevir,1.0
clauthenes,-1.0
clauverlange,1.0
clauwelivan,1.0
clauzivania,-1.0
claves,-1.0
clavio,1.0
clawton,1.0
